	A	X	Y
396	0.0	29.29798495059574	32.08783597616333
397	9.377619604678811	45.69032694789891	31.721136466887796
398	0.0	13.31029909450991	0.8361485852369299
399	0.0	12.151858534074485	44.94676376601896
400	0.0	18.825491462632215	42.97330454371333
401	0.0	17.87480489081964	41.86034535212639
402	0.0	42.681615189569804	29.3495812703426
403	0.0	42.63225706244952	32.187950385592075
404	14.20216840526905	3.9443476649384026	19.34194366555106
405	0.0	45.03367251664071	29.292983022070658
406	11.850615930892936	23.31247594081662	48.2229296878837
407	0.0	46.07188996547225	8.206255377884377
408	0.0	42.626605937192494	30.02308684607901
409	12.728031986067897	33.393394132337626	39.22760069397001
410	8.44365884978434	42.947222362503254	27.715854766233072
411	0.0	31.25566354030809	31.05390655986659
412	4.538792589716312	0.63234675511743	30.466020185957543
413	9.307651846355927	45.71234257376873	28.684380838384833
414	0.0	27.77050369110276	32.4376258536132
415	0.0	33.681597913476175	32.541039165234785
416	10.791751563483508	29.21465828957916	12.325140307009741
417	0.0	14.449515031390213	41.21769850365334
418	12.021324897278657	4.300302729115807	48.73080809598057
419	5.649109328403524	3.9330124156863375	34.19009007612803
420	13.454033229528665	31.188562372142304	5.44556735746447
421	0.0	28.214166477905476	28.178282496958754
422	13.373541972274113	46.060300732120595	2.205171881833804
423	0.0	4.482938687153428	39.17241953577715
424	10.094009032847941	8.512400393273333	26.453501408419694
425	9.224608269716283	44.734940805176265	28.384257705901152
426	0.0	7.962299347868463	27.686133458027992
427	0.0	32.67311551508887	32.553449210366324
428	0.0	0.09904456965777064	9.732050571031547
429	9.963045634600274	48.89332973188278	31.314971206108606
430	0.0	32.09155753985149	36.60751020658131
431	9.18513848585932	47.446801151084934	30.23563862247439
432	14.805509348486762	28.337044876095916	48.756882879273626
433	0.0	44.97961988745676	18.750429145517003
434	0.0	46.9337782716956	32.81619085271054
435	9.51433982545646	41.45605900494997	29.855970742582038
436	9.011517287459956	42.016289127076504	31.69675224172575
437	0.0	12.74689207053005	-1.7605121202033667
438	0.0	46.434885089285224	31.475825252394525
439	0.0	31.93505235750547	34.31018328923576
440	0.0	46.09977747619164	32.161578814987905
441	0.0	28.897125490836984	30.6299137880957
442	0.0	44.41134081318946	30.12971599931305
443	9.027985534709224	45.63615422799189	2.6758079155672188
444	0.0	10.144199863765236	38.39041884315274
445	0.0	42.45297899094635	30.311086364411185
446	0.0	37.51992289251542	33.79651434436659
447	10.998357834007422	36.84282605859608	12.953874652318142
448	0.0	19.298776516972488	23.667661029891917
449	0.0	7.852530649895616	17.57978519503045
450	0.0	38.13911847994103	16.564681266098166
451	0.0	18.316831220222078	5.008374626089128
452	0.0	6.941905001961448	40.21785936173156
453	0.0	13.59831635915483	25.473613755669195
454	0.0	22.432653460986025	2.189335254078314
455	0.0	17.51579119759917	1.6686774573748508
456	13.883400038457978	49.08671101430181	25.43094324277225
457	8.970657319002122	8.247643777703669	26.325569947768265
458	5.110891728025084	36.729524355695325	0.348800199264071
459	0.0	46.62032557715852	18.247849722581197
460	0.0	42.63353739785298	28.48973070302115
461	0.0	50.062572503973925	11.16508299849491
462	7.5165884680321735	30.292165142722844	30.17745533396453
463	0.0	48.293630070826815	4.518774278629539
464	1.1425606675617268	0.7585767434371171	16.476828988892816
465	0.0	31.72423790334519	33.3279164504609
466	0.0	11.892853464904341	2.08570654369022
467	0.0	32.92549916243973	32.368588534260404
468	0.0	15.519871130728108	3.124251671578002
469	6.908702407113169	19.052725792139757	45.55163802803495
470	9.601805039905678	45.016304504177846	27.139044592279742
471	0.0	47.97160252116171	0.6413331311909967
472	0.0	35.29706245934037	6.017918242729816
473	0.0	13.06985272677281	1.9060661752553452
474	0.0	20.3042701900651	6.757808239152615
475	0.0	26.64174238054038	19.047970941113782
476	8.742061609049161	45.87188345149377	29.07624230369734
477	0.0	17.53792779576119	23.58811214912094
478	0.0	32.95051323597731	7.7813397175499075
479	0.0	44.04344673302609	31.09676949471327
480	0.0	32.6887096388137	27.754167955188237
481	0.0	41.44519410459314	29.28553567767636
482	13.004679128770308	36.376843707288415	2.673873581256425
483	0.0	19.356389589917093	8.511714282782236
484	0.0	17.122625417870847	5.055514278741459
485	9.860949401284408	46.31705491679735	29.258578494989937
486	0.0	34.27326298967382	34.89073297042843
487	0.0	33.89123401943026	31.90625391246637
488	0.0	42.28658313336831	28.812254308168086
489	0.0	43.38844794487045	31.77783540962562
490	0.0	10.708292453931273	36.53735862564995
491	11.553952755148677	12.271931078350073	6.32731635136003
492	0.0	15.92377018593548	15.98625492704776
493	0.0	20.408135933167372	1.2417123364302287
494	0.0	14.822560963029748	1.7371193247819212
495	0.0	31.742803575766814	34.62072159216967
496	0.0	5.33340196879268	39.39734693329236
497	0.0	44.32868777109953	4.348082867090457
498	0.0	43.0745508532811	29.070508223109595
499	0.0	48.05486980085333	32.382222489263384
500	0.0	14.61975805360617	3.077532119870174
501	3.1511242301742435	9.857100418128063	28.420734203135428
502	0.0	32.56468267223942	18.697565722518295
503	12.252891915140426	47.673070641248444	28.660588812207784
504	0.0	10.203697433421262	15.166188798450522
505	0.0	14.900216188881668	23.74235540144313
506	8.428515856793698	46.22113352230881	33.40665143072216
507	0.0	18.974260086235265	17.821934416137942
508	0.0	14.191957972554157	31.764571931302033
509	0.0	4.822967404070878	37.627685398519624
510	12.540684956752434	40.773283470598635	1.7258522538443677
511	0.0	31.35527690684899	19.331395333567574
512	9.427989248827737	45.81646816886672	9.528508646135181
513	0.0	4.144497689651997	40.46929680513141
514	6.090099625219102	39.92699634542927	35.18420069572358
515	0.0	11.212802971257743	1.627434335268889
516	0.0	33.96959607671272	19.781885370358665
517	0.0	31.69633554396029	17.85280309909493
518	12.525953952174204	32.38215085141912	16.697621999531933
519	0.0	50.26219690538647	51.586334904242904
520	0.0	47.18741508069596	30.770117241448823
521	5.410305872182443	37.44874030698347	46.61995056488517
522	0.0	44.85842610924216	30.956170430087795
523	0.0	49.27208939379572	34.26754845930407
524	0.0	31.370413717216863	16.952051837939248
525	0.0	48.12752343591552	6.1764685676696365
526	0.0	32.6682792062672	17.93016121303262
527	8.934519955711021	43.90380085485774	30.19127663753727
528	0.0	14.71966437243327	1.9849935668445875
529	0.0	32.06283021307543	34.16661624956857
530	0.0	16.129927091877942	5.584617653685358
531	0.0	45.227875956187646	27.91529180968708
532	0.0	7.281994314154355	40.97776623982547
533	0.0	6.2889238617105825	17.062253743338147
534	0.0	42.717846827171236	33.57767880909707
535	6.384969714599837	35.1632547496102	19.389627566239927
536	10.49455322408741	7.831479041680961	21.477116494129728
537	9.39001966710384	41.95581447751211	29.417292825992753
538	0.0	49.04224202235193	18.433667343586063
539	0.0	47.423240204562234	28.14658058551371
540	9.337357503500707	44.784489386172936	30.36347515481366
541	0.0	46.20204725468324	30.189445846930692
542	0.0	46.50412499845252	29.955312227596238
543	0.0	42.67653461100741	31.10058527128935
544	0.0	6.892526352890842	15.053106817607535
545	0.0	32.491346242136515	41.05263540575131
546	9.216287127734084	43.39009211111405	29.852073859654805
547	0.0	33.188777735279686	21.17385930999389
548	0.0	15.461682995918567	41.01570892515915
549	0.0	35.40977700806423	40.21720522765151
550	0.0	37.70523539139491	7.392427992221077
551	0.0	14.863793140830186	33.431641346154244
552	0.0	45.50982342166868	29.495433043330493
553	0.0	-2.6121510920436233	34.26531700927804
554	0.0	35.141448097843266	20.064631838990813
555	0.0	32.062606932415044	20.683653680326866
556	11.436714698865984	27.918091786139353	19.480764475394537
557	2.0591002312373714	19.732612472550848	18.07053732999977
558	0.0	11.437185428195708	7.809344242559409
559	0.0	17.16148175406122	6.110841356160399
560	8.350837739597695	36.785156108804316	3.648571718477661
561	8.246197199021974	41.63007923491173	29.991174370834546
562	8.72179552777631	47.2436124042542	29.36827967734647
563	0.0	36.298721175698674	19.490870728442566
564	0.0	45.038493272515986	29.800741723441654
565	0.0	14.919952317892415	1.717762121772729
566	0.0	32.505196623863704	36.10548573791524
567	0.0	16.430216327369934	43.777690524417416
568	0.0	35.238699543015784	6.435170785595082
569	3.327551973159944	30.40249221752162	31.660049549960352
570	0.0	12.682688687890712	1.6545006450315567
571	0.0	36.57839783681164	37.13906616469535
572	0.0	33.387587666310374	19.00615562532224
573	0.0	12.406723268818837	28.862025486374474
574	11.457098208158406	45.826640327803105	16.14888042897334
575	0.0	45.744517440548115	28.23474579733234
576	9.020502660714655	46.874497026327525	31.227368030280125
577	0.0	15.346536215201414	2.2049971836666264
578	0.0	19.94039543394455	2.2097275582568336
579	0.0	44.06277812910055	30.723228790893778
580	0.0	23.213491380629254	37.70200406680605
581	0.0	14.488879921182983	3.764212131170838
582	0.0	11.263010365446743	16.047369773576143
583	0.0	46.073859667132695	28.096488457449293
584	0.0	21.502767271696214	1.1807639107779544
585	0.0	43.8905966321926	22.056251895835604
586	0.0	43.39662571535647	30.114243044094952
587	0.0	9.2538805462388	3.082949881117754
588	0.0	29.535225240222026	31.7462169177754
589	0.0	45.75473874053732	30.73142152915898
590	0.0	43.37066547271533	28.625616440929466
591	0.0	45.16115656604118	31.082314216955652
592	0.0	46.08709278340142	29.956532054214524
593	0.0	35.75162322762734	39.63008350383998
594	8.471606763263008	46.92529971825597	28.89966996691637
595	0.04948065654874212	45.13481193575345	11.29594782410691
596	6.83467615161067	14.04773365291707	42.60242501884118
597	0.0	21.927199339145208	4.365562280930224
598	0.0	31.879522113561887	35.04579389257805
599	2.285036066569849	17.479586729660863	39.54093066133314
600	0.0	32.342162217965246	41.93838160081624
