,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5,A_6,X_6,Y_6,A_7,X_7,Y_7,A_8,X_8,Y_8,A_9,X_9,Y_9,A_10,X_10,Y_10,A_11,X_11,Y_11,A_12,X_12,Y_12,A_13,X_13,Y_13,A_14,X_14,Y_14,A_15,X_15,Y_15,A_16,X_16,Y_16,A_17,X_17,Y_17,A_18,X_18,Y_18,A_19,X_19,Y_19
10,8.204506195829465,36.84433926162985,8.194795996343075,6.190699640675764,11.63201143834645,25.288863905298022,5.501757155123648,28.118954416607927,24.093266457798414,8.593235852409649,38.682369316784005,25.755554579237696,6.706567940127806,8.828036509807262,49.05760984766064,5.861555912606259,15.219238973654521,8.162141560609209,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.790550318567603,46.32056243575714,10.884531033276962,0.0,17.912383128161597,47.253892717287485,5.7430751747530175,39.603714930001345,5.355338744702428,0.0,19.882724437299416,24.071934349615592,7.4337802331015475,5.4583809778033245,26.548190688241593,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.972081185216233,1.4457361190786615,14.31113138346744
11,8.043383532165324,36.824655612998924,8.172757913385658,6.132205597879746,11.650822214855376,25.285891950299494,5.467029462479026,28.13459152181295,24.085608224592832,8.532858776585941,38.68129284014236,25.75440706293893,6.671233367009594,8.836195419573594,49.02451213621111,5.910334868259474,15.226367508375782,8.183315173634218,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.730534369723902,46.341364812619574,10.924380407460578,0.0,17.912383128161597,47.253892717287485,5.72555497456725,39.6158474299832,5.405533928774617,0.0,30.231099980343934,2.292353110766415,7.434109046854691,5.482483846649245,26.54454758496382,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.00045372469433,1.4422791024657766,14.327169827160523
12,7.864086530134222,36.84276629015823,8.239967733107145,0.0,27.4637013219749,39.801486329618754,5.477405494615467,28.118722759584184,24.118838438495303,8.570582432743894,38.68551976790078,25.754313483457643,6.769587561389938,8.811811588201111,49.07265428207673,5.847395385837551,15.214306371753603,8.15167894500792,0.0,8.972597150996082,34.62841746591002,0.0,3.6692550713918526,28.394929392076495,0.0,3.9334643564978067,42.797963919391954,0.0,37.066077009519134,36.38162133932227,0.0,5.458561049577964,8.620066073851373,0.0,42.20303329550863,28.7007599767946,5.727540378908305,46.32176260562473,10.955498941698478,0.0,17.912383128161597,47.253892717287485,5.87578861833267,39.57407116162416,5.415472630064559,0.0,43.78523986769209,38.81915770008751,7.419991563396572,5.466085274345551,26.572533207643726,0.0,26.490355833950748,17.033115210280027,6.178987834606306,11.635263657411757,25.27849441613152,5.942575472635071,1.4650385578747487,14.32529897145112
13,8.103795121326687,36.83919849079296,8.193411919769204,6.1833499524096505,11.655484440804223,25.270230446344073,5.467029462479026,28.13459152181295,24.085608224592832,8.532858776585941,38.68129284014236,25.75440706293893,6.739982469790189,8.808092163771565,49.07682330243378,5.814557659720722,15.212965399769812,8.167877869816115,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.731522646640711,46.27922158573911,10.910578884050254,0.0,17.912383128161597,47.253892717287485,5.78548435500119,39.597066235230805,5.386246274185878,0.0,30.231099980343934,2.292353110766415,7.413615512237362,5.474520318555166,26.54123268870968,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.960866157699241,1.4298353128162256,14.328929526145
14,8.134551359398127,36.84074894427142,8.173483298981797,6.107015570127594,11.655855309977074,25.294905349304518,5.467029462479026,28.13459152181295,24.085608224592832,8.545763496102555,38.70392931267273,25.756945043692877,6.754801465547041,8.810446953881302,49.03502051992494,5.841881304378957,15.211548144844768,8.152981962374211,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.715274322948852,46.29631837984724,10.893405960339447,0.0,17.912383128161597,47.253892717287485,5.717676183908558,39.6103192064012,5.37504228827079,0.0,9.209985325785647,24.25016229008858,7.448371492664892,5.490189054726037,26.552635218677477,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.9965072185828845,1.4429909328152823,14.338352529515015
15,8.124274959434057,36.83301928078981,8.165855867343934,6.081960900426279,11.655034000728948,25.278300872310837,5.5004726756419915,28.13149603957781,24.10541624758463,8.467119436755066,38.655767010317206,25.757876938609186,6.779144439617628,8.826200753133067,49.05705634119315,5.879320554746829,15.213604588772393,8.16931027595582,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.747315123466188,46.33145056810014,10.971299703356799,0.0,17.912383128161597,47.253892717287485,5.709038122184603,39.62952741931417,5.395615741847346,0.0,31.105639132178503,14.165266642645724,7.424715325851815,5.473601474766057,26.546582989948526,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.995052817760904,1.4426417421904467,14.347631781462553
16,8.557358041474153,36.91751007567711,8.082664654727257,6.172227994655661,11.625826607478656,25.301116187717163,5.467186390884977,28.144449518729783,24.092349302260278,8.538134342447425,38.684039059687315,25.729866329104382,6.653703468367598,8.849642145771602,49.03213316418703,5.858169498631576,15.21125048603378,8.185426246851485,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.784578998175234,46.3214833692961,10.967010342190228,0.0,17.912383128161597,47.253892717287485,5.363026415334524,39.76348292794256,5.256731072098495,0.0,0.7227315721617444,0.14404909323548765,7.446592298255953,5.474596665880028,26.55044137149574,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.013750171829034,1.461063396831388,14.324334558211511
17,8.09028344101285,36.828630468186226,8.18055537879426,6.090094869816534,11.62222500740673,25.28533156140836,5.518805325772042,28.096081762096436,24.08779527503782,8.532858776585941,38.68129284014236,25.75440706293893,6.739982469790189,8.808092163771565,49.07682330243378,5.855664939120482,15.192248612314359,8.179467420065333,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.742736485724329,46.29701599897796,10.953777306100806,0.0,17.912383128161597,47.253892717287485,5.7763925601021135,39.6266252462592,5.391617381607766,0.0,30.231099980343934,2.292353110766415,7.496640745519171,5.496554004374145,26.558508610696492,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.007577295853047,1.4430969032574168,14.350075265210094
18,8.088700452765544,36.83475950962328,8.190885078618097,6.103903924939914,11.631768202094008,25.281102205482888,5.51061117728638,28.14037860888911,24.085031144276634,8.532858776585941,38.68129284014236,25.75440706293893,6.810817818422603,8.822412032337816,49.03050720196834,5.8235204456286045,15.226878309995515,8.144558879875985,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.711201261269097,46.336818810389936,10.913193417910305,0.0,17.912383128161597,47.253892717287485,5.721202275716167,39.60023190406364,5.386661244779638,0.0,30.231099980343934,2.292353110766415,7.448911614248822,5.487644923910836,26.545842796989383,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.009889488218307,1.4245446528013574,14.325434277175239
19,8.084048398203619,36.80961102412711,8.196010903620929,6.135567874660343,11.68662280636159,25.29616807221156,5.467029462479026,28.13459152181295,24.085608224592832,8.532858776585941,38.68129284014236,25.75440706293893,6.722208247378377,8.824387927689111,49.07220514617744,5.8760074456248255,15.219253954665684,8.16302416609705,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.742839991067003,46.30873971170281,10.919872266687495,0.0,17.912383128161597,47.253892717287485,5.825213399729959,39.64085325785092,5.472782103516026,0.0,30.231099980343934,2.292353110766415,7.509538680702247,5.4947734140301,26.52733211238422,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.969450697642823,1.4446439059683627,14.327124005832685
20,7.864086530134222,36.84276629015823,8.239967733107145,0.0,47.83075063351012,2.4503765882929294,5.437223177215346,28.143178092810146,24.067681143320474,8.570582432743894,38.68551976790078,25.754313483457643,6.769587561389938,8.811811588201111,49.07265428207673,5.847395385837551,15.214306371753603,8.15167894500792,0.0,8.972597150996082,34.62841746591002,0.0,3.6692550713918526,28.394929392076495,0.0,3.9334643564978067,42.797963919391954,0.0,37.066077009519134,36.38162133932227,0.0,5.458561049577964,8.620066073851373,0.0,42.20303329550863,28.7007599767946,5.727540378908305,46.32176260562473,10.955498941698478,0.0,17.912383128161597,47.253892717287485,5.87578861833267,39.57407116162416,5.415472630064559,0.0,43.78523986769209,38.81915770008751,7.419991563396572,5.466085274345551,26.572533207643726,0.0,26.490355833950748,17.033115210280027,6.178987834606306,11.635263657411757,25.27849441613152,5.942575472635071,1.4650385578747487,14.32529897145112
21,8.244380491637433,36.87533872938115,8.152232199206123,6.141844737206741,11.634481255592503,25.275903157973804,5.467029462479026,28.13459152181295,24.085608224592832,8.528880258775777,38.67619060314574,25.744580433078035,6.698682976364264,8.814323244264623,49.01228175271032,5.879320554746829,15.213604588772393,8.16931027595582,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.674236219339101,46.34862105643632,10.92463819701632,0.0,17.912383128161597,47.253892717287485,5.576397976678158,39.653701120483234,5.352171672472122,0.0,31.105639132178503,14.165266642645724,7.448944512094804,5.474627746861821,26.52654284781684,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.024809701960239,1.4301125938815704,14.310469742814517
22,8.280164995815738,36.86745646849126,8.147706045304403,6.141844737206741,11.634481255592503,25.275903157973804,5.467029462479026,28.13459152181295,24.085608224592832,8.528880258775777,38.67619060314574,25.744580433078035,6.698682976364264,8.814323244264623,49.01228175271032,5.879320554746829,15.213604588772393,8.16931027595582,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.674236219339101,46.34862105643632,10.92463819701632,0.0,17.912383128161597,47.253892717287485,5.576397976678158,39.653701120483234,5.352171672472122,0.0,31.105639132178503,14.165266642645724,7.448944512094804,5.474627746861821,26.52654284781684,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.024809701960239,1.4301125938815704,14.310469742814517
23,8.187661442475633,36.85661772764059,8.167416993586361,6.118274784251709,11.654110422658363,25.277272274204655,5.523819345286181,28.119905647620534,24.08198593847675,8.61186777352788,38.67985742112684,25.74266034604671,6.743392055011157,8.812200885290208,49.06254292030117,5.875452316702438,15.21853646656935,8.115036961788462,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.7672551894326425,46.316025880785524,10.922915029826187,0.0,17.912383128161597,47.253892717287485,5.7062579523712005,39.645865269467265,5.3512718358161635,0.0,31.105639132178503,14.165266642645724,7.463086483691096,5.493777637851417,26.54265733385445,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.987036556335348,1.4349220265386946,14.341386049772172
24,8.19857404795312,36.85351375868387,8.163038654162492,6.08540386235409,11.625632539570882,25.282423369030894,5.4389693646780435,28.149394562159245,24.095909525814942,8.532745707331852,38.679957543290506,25.736018170251494,6.7691264151466495,8.818006293501337,49.07048897302195,5.897267748089189,15.228107495185165,8.146011475161798,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.724284472931526,46.31897111057613,10.986856142366355,0.0,17.912383128161597,47.253892717287485,5.687362480957527,39.65627580919952,5.367959701722164,0.0,19.76448526304648,10.934718038917312,7.448371492664892,5.490189054726037,26.552635218677477,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.003620690744393,1.4591772092188986,14.331394521221963
25,8.088700452765544,36.83475950962328,8.190885078618097,6.137606725003592,11.668413656764043,25.24742692232148,5.467029462479026,28.13459152181295,24.085608224592832,8.532858776585941,38.68129284014236,25.75440706293893,6.733407168677882,8.805176000406245,49.0688121578,5.807529172014951,15.214731960512529,8.148651038783026,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.68422255979709,46.317584979646796,10.962135080716473,0.0,17.912383128161597,47.253892717287485,5.839133888170213,39.585957488836314,5.420890995454876,0.0,30.231099980343934,2.292353110766415,7.517248717202287,5.457192239662677,26.541594882810333,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,6.007577295853047,1.4430969032574168,14.350075265210094
26,8.124512629944883,36.86072403958556,8.174426389033437,6.163499416115262,11.621172335035029,25.276879507421924,5.467029462479026,28.13459152181295,24.085608224592832,8.561978700387135,38.66688484216568,25.78492816436735,6.743392055011157,8.812200885290208,49.06254292030117,5.879320554746829,15.213604588772393,8.16931027595582,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.769471958223764,46.323148918517134,10.911814805397704,0.0,17.912383128161597,47.253892717287485,5.711489100115268,39.62230925899345,5.370757692195069,0.0,31.105639132178503,14.165266642645724,7.424715325851815,5.473601474766057,26.546582989948526,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.991237457677742,1.418678072854849,14.320546448342256
27,8.34357970400321,36.885463612767914,8.138192257802798,6.140148797193494,11.634787472196303,25.28740426306211,5.467029462479026,28.13459152181295,24.085608224592832,8.499302883821118,38.70514336652428,25.7396408379466,6.678716428605394,8.823378830058616,49.03081891947621,5.867270011799355,15.20909525679319,8.154513151460497,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,42.17151185856502,1.1074526096808257,0.0,5.458561049577964,8.620066073851373,0.0,4.925231156893278,48.43164858672284,5.7454620379528505,46.33787490170084,10.916989165636359,0.0,17.912383128161597,47.253892717287485,5.5860638722292,39.708020902685625,5.329578547968642,0.0,9.209985325785647,24.25016229008858,7.448371492664892,5.490189054726037,26.552635218677477,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.940195866262331,1.4757081975770636,14.33447212513235
28,7.79688529911635,36.75037459305384,8.267841749917626,0.0,0.6221099625246751,22.582433597211033,5.4996769084475385,28.14465313040284,24.09304244341796,8.576493472218916,38.6768372479227,25.76940803895449,6.790508401680083,8.803719262597799,49.07709740084399,5.878433639133912,15.191149503889012,8.16960322353005,0.0,8.972597150996082,34.62841746591002,0.0,3.6692550713918526,28.394929392076495,0.0,34.07339891003354,10.39243918924217,0.0,37.066077009519134,36.38162133932227,0.0,5.458561049577964,8.620066073851373,0.0,42.20303329550863,28.7007599767946,5.73309768867413,46.31754195876919,10.916661151347919,0.0,17.912383128161597,47.253892717287485,6.116890984353939,39.5001089417086,5.46701668501551,0.0,43.78523986769209,38.81915770008751,7.461302099145975,5.453448817051948,26.528370736248,0.0,26.490355833950748,17.033115210280027,6.10085414306294,11.609437425872814,25.297511666218476,5.983020600300804,1.4352313818407723,14.345852044399386
29,8.278885398990278,36.88596473776551,8.114348765833414,6.141844737206741,11.634481255592503,25.275903157973804,5.467029462479026,28.13459152181295,24.085608224592832,8.609505679565096,38.68595074430696,25.74311667860472,6.743392055011157,8.812200885290208,49.06254292030117,5.879320554746829,15.213604588772393,8.16931027595582,0.0,8.972597150996082,34.62841746591002,0.0,35.461518508086,17.157322878812696,0.0,3.9334643564978067,42.797963919391954,0.0,46.443234320068555,3.3522156955521187,0.0,5.458561049577964,8.620066073851373,0.0,9.801406969250671,2.807245844486439,5.742479845242394,46.295712136448664,10.930456294817784,0.0,17.912383128161597,47.253892717287485,5.539919056462094,39.7140892102728,5.33466127239477,0.0,31.105639132178503,14.165266642645724,7.448944512094804,5.474627746861821,26.52654284781684,0.0,26.490355833950748,17.033115210280027,0.0,14.574061045351266,26.116971243729743,5.935602186113192,1.435566631999579,14.380504219827396
