,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5
1695,8.590608844985718,38.6763455027817,25.702874626423494,0.0,38.00539574656674,41.58257967092341,0.0,0.6129648202932825,42.12307223986034,0.0,40.26596170087268,39.05393225570629,5.589498243589036,15.035565513677902,8.340345512137993,5.822591491126265,1.4713373891717318,14.438684595431713
1696,8.496884537571335,38.718387188519415,25.70684571944832,0.0,40.29112490573535,17.210072907069655,0.0,39.743867695910815,32.571795995713224,0.0,16.17559307903511,34.86664052643464,5.5953593203045795,15.028824175963697,8.321032417969766,5.833433345981162,1.4617039155064144,14.449018762608864
1697,8.612941598787206,38.692185008403584,25.69344931800826,0.0,21.183021600536918,48.89363088984069,0.0,0.6129648202932825,42.12307223986034,0.0,48.8576399192492,32.520077960918556,5.471735306884121,15.092406560781207,8.306912956114704,5.7842047156700405,1.4384913975554774,14.437000864476266
1698,0.0,43.07077796575173,11.918288868082543,8.660081884134648,38.67944646827194,25.706228710145123,0.0,41.2657663092596,39.71373055743433,5.838215123369409,1.51715439589274,14.421673460695141,0.0,5.35410965452146,33.89008909186709,5.5187521958926835,15.009804024876265,8.322904013517503
1699,8.599448251927337,38.658531305958654,25.742789822143408,0.0,23.342117041948406,11.318310602829712,0.0,4.650446856165013,2.141131409783037,0.0,0.242132998713962,5.906542009637422,5.570729562718485,15.003935777370323,8.314330984392305,5.829531636655622,1.4814762159110209,14.45458389692343
1700,5.530502407234229,15.034525319414824,8.316673073092621,0.0,29.80818011389265,23.87499607049179,8.64166244062156,38.667956621316755,25.703168017578044,0.0,48.3217637962969,30.89668643268797,5.932345458796478,1.4366941034264074,14.455196609256559,0.0,27.224469386912837,18.250748754649987
1701,5.548530229343617,15.072872829826256,8.306929195255227,0.0,26.2030871887096,35.90385385553401,8.49187686277575,38.684457833049784,25.691011865125354,0.0,8.632140354976292,31.639600053898597,0.0,10.02511203624109,35.96673258325865,5.839427566986556,1.5149145342653967,14.455135536184779
1702,8.666446024459058,38.68548988420458,25.68550999570067,0.0,37.579414703872885,32.28465653918528,0.0,0.6129648202932825,42.12307223986034,0.0,29.800585990587024,29.604056467035335,5.567816482912755,15.034286441593542,8.30545710683703,5.8868741314601465,1.4612216611151958,14.431340532862544
1703,8.624331104697866,38.66945918192496,25.702395135078294,0.0,29.076445490685344,11.841981606586488,0.0,13.680393562637255,44.00664562440722,0.0,14.120355343896673,22.79019195458597,5.551655036604925,15.010262108028856,8.297240424471484,5.837700234261353,1.4829391440018262,14.463334784721726
1704,0.0,43.46180097226579,13.456291473735622,8.594588649665164,38.66233800581783,25.70058720843648,0.0,41.2657663092596,39.71373055743433,5.867246038885357,1.4413826742066145,14.445468775465676,0.0,5.35410965452146,33.89008909186709,5.673810903114781,14.987209105546075,8.282947703697673
1705,5.693649904103108,15.093602488374396,8.357962720097117,0.0,19.65246529244754,38.33303099103465,8.640378884302814,38.66514553653499,25.7095246889354,0.0,48.3217637962969,30.89668643268797,5.904185534515096,1.480387186590904,14.431634227470601,0.0,27.224469386912837,18.250748754649987
1706,8.57116025509438,38.67820251285713,25.71982103867865,0.0,27.21025881777554,5.025778546358667,0.0,0.6129648202932825,42.12307223986034,0.0,29.800585990587024,29.604056467035335,5.570340018318774,15.036309319179926,8.319580722798195,5.8868741314601465,1.4612216611151958,14.431340532862544
1707,8.575656492851794,38.71244133912162,25.71884917201223,0.0,21.183021600536918,48.89363088984069,0.0,40.915525864688895,6.48146471368719,0.0,0.242132998713962,5.906542009637422,5.605258293479596,15.025763578788094,8.34048732054268,5.8749402170448235,1.4683011507917458,14.445627511668622
1708,8.566855967311941,38.67188782855553,25.689872484256593,0.0,20.307809351331763,31.31558590730672,0.0,6.507803978386328,26.13125792412899,0.0,0.242132998713962,5.906542009637422,5.5585762972279475,15.043145176043533,8.30664854592188,5.8251857617157485,1.48164069465937,14.453879540928673
1709,5.5549508674638055,15.014375232744845,8.304020146496711,0.0,36.492911597535986,16.1675554423898,8.550110039022684,38.71628062361485,25.689340203922686,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.849500968591033,1.4494004322010823,14.432305914599782
1710,5.617198643401604,15.03274371877911,8.335031453105143,0.0,23.361751263669316,0.10743265815083003,8.586157599948962,38.68866821769537,25.7071388696298,0.0,48.03946942124892,17.70881761066291,5.822986664814873,1.4883223429649706,14.44613379483027,0.0,27.224469386912837,18.250748754649987
1711,5.910110066956478,1.4984796449603413,14.405493407161915,0.0,33.589583586750734,29.47061532752136,0.0,20.149178246148164,38.02356432474438,0.0,21.011215853914884,0.2588947699651567,8.602288816915594,38.688183476759974,25.69719530085772,5.598039271412239,15.03555694097017,8.349563581530731
1712,8.645484001766173,38.67810273867734,25.70995562613276,0.0,7.960369617186391,25.95748090035755,0.0,0.6129648202932825,42.12307223986034,0.0,18.878308715396326,3.353669733459974,5.525417369948061,15.034385385876547,8.324126528948497,5.842228899260722,1.4814255383607482,14.433943117884139
1713,5.580754483648208,15.059709051245093,8.332777536296517,0.0,12.67145014626223,37.18984300873503,0.0,22.4648111073627,5.025722423345947,5.846571716891914,1.4779446629580828,14.45973937998898,8.717895379661341,38.658990578418134,25.71261408755332,0.0,40.467570718306845,3.1690533245018138
